,Time,FrontAxis,VerticalAxis,LateralAxis,SensorID,RSSI,Phase,Frequency,Activity
45502,436.6,0.43618999999999997,0.9048700000000001,0.21438000000000001,1,-60.5,5.9212,924.75,4
45503,436.65,0.43618999999999997,0.9048700000000001,0.21438000000000001,1,-60.5,5.9212,924.75,4
45504,436.7,0.43618999999999997,0.9048700000000001,0.21438000000000001,1,-60.5,5.9212,924.75,4
45505,436.75,0.43618999999999997,0.9048700000000001,0.21438000000000001,1,-60.5,5.9212,924.75,4
45506,436.78,0.43618999999999997,0.9048700000000001,0.21438000000000001,1,-60.5,5.9212,924.75,4
45507,0.0,0.88175,0.74411,0.19157000000000002,4,-57.5,5.935,923.25,1
45508,0.75,0.88175,0.74411,0.19157000000000002,1,-61.0,4.6786,924.75,1
45509,2.0,0.88175,0.74411,0.19157000000000002,1,-59.5,3.6693,925.75,1
45510,2.5,0.57689,0.8589399999999999,0.054735,4,-58.0,5.8828,923.25,1
45511,3.0,0.57689,0.8589399999999999,0.054735,4,-56.5,1.3852,924.75,1
45512,4.75,0.69414,0.80152,0.11175,4,-56.5,1.8776,924.25,1
45513,6.0,0.8465799999999999,0.74411,0.16876,1,-58.5,4.1709,925.25,1
45514,6.75,0.8465799999999999,0.74411,0.16876,4,-59.0,0.5092800000000001,922.25,1
45515,7.0,0.8465799999999999,0.74411,0.16876,4,-56.5,0.10584,925.75,1
45516,7.75,0.8465799999999999,0.74411,0.16876,1,-61.0,5.5361,923.75,1
45517,8.5,0.68242,0.81301,0.077541,4,-56.5,0.64887,925.25,1
45518,9.25,0.68242,0.81301,0.077541,1,-59.0,3.6417,925.75,1
45519,10.0,0.68242,0.81301,0.077541,4,-57.5,2.1016,923.75,1
45520,10.75,0.68242,0.81301,0.077541,1,-61.5,6.0729999999999995,922.75,1
45521,11.75,0.61207,0.84746,0.054735,1,-59.5,3.5864,925.75,1
45522,12.25,0.61207,0.84746,0.054735,4,-58.0,2.5142,923.25,1
45523,12.75,0.61207,0.84746,0.054735,4,-56.5,1.014,924.75,1
45524,13.25,0.61207,0.84746,0.054735,1,-59.5,4.0068,925.25,1
45525,14.25,0.83485,0.75559,0.16876,1,-60.0,4.8581,924.25,1
45526,15.25,0.83485,0.75559,0.16876,4,-57.0,0.9832799999999999,924.75,1
45527,15.75,0.83485,0.75559,0.16876,1,-59.5,3.9531,925.25,1
45528,17.5,0.70587,0.79004,0.12315,4,-58.0,1.9144,923.75,1
45529,18.25,0.70587,0.79004,0.12315,1,-58.0,3.9684,925.25,1
45530,19.25,0.79967,0.77856,0.13455999999999999,1,-61.0,5.1128,924.25,1
45531,20.0,0.79967,0.77856,0.13455999999999999,4,-57.0,2.1322,923.75,1
45532,20.25,0.79967,0.77856,0.13455999999999999,1,-59.5,4.5866,924.75,1
45533,20.75,0.79967,0.77856,0.13455999999999999,4,-59.5,1.7411,920.75,1
45534,21.5,0.6472399999999999,0.81301,0.020525,4,-56.5,6.2556,925.75,1
45535,21.75,0.6472399999999999,0.81301,0.020525,1,-61.0,6.096,923.25,1
45536,22.5,0.6472399999999999,0.81301,0.020525,4,-56.0,2.4989,923.75,1
45537,22.575,0.6472399999999999,0.81301,0.020525,4,-56.5,1.6168,924.75,1
45538,23.0,0.6472399999999999,0.81301,0.020525,4,-56.0,1.3468,925.25,1
45539,23.25,0.6472399999999999,0.81301,0.020525,1,-62.5,2.2657,920.75,1
45540,24.25,0.63552,0.8359700000000001,0.077541,4,-56.5,1.9589,924.25,1
45541,24.75,0.63552,0.8359700000000001,0.077541,4,-57.0,6.047000000000001,923.75,1
45542,25.0,0.63552,0.8359700000000001,0.077541,4,-56.5,5.3444,924.75,1
45543,25.25,0.63552,0.8359700000000001,0.077541,4,-57.5,4.6065,922.75,1
45544,25.5,0.63552,0.8359700000000001,0.077541,1,-58.5,4.852,925.25,1
45545,27.75,0.77622,0.75559,0.11175,1,-63.5,6.1911,922.75,1
45546,28.75,0.77622,0.75559,0.11175,4,-57.0,0.28071999999999997,925.75,1
45547,29.0,0.77622,0.75559,0.11175,4,-57.5,6.0086,923.25,1
45548,30.25,0.8114,0.75559,0.14595999999999998,1,-63.0,6.2433,922.75,1
45549,31.75,0.8583,0.74411,0.11175,4,-58.0,5.8782,923.25,1
45550,32.25,0.8583,0.74411,0.11175,4,-56.5,1.3284,924.75,1
45551,33.0,0.8583,0.74411,0.11175,1,-62.5,3.8058,925.25,1
45552,34.5,1.0107,0.6752100000000001,0.20297,1,-64.5,5.1511,923.75,1
45553,35.25,1.0107,0.6752100000000001,0.20297,4,-57.0,0.68876,925.25,1
45554,36.0,1.0107,0.6752100000000001,0.20297,4,-57.0,0.20861999999999997,925.75,1
45555,36.25,1.0107,0.6752100000000001,0.20297,1,-61.5,4.898,924.25,1
45556,37.75,0.74105,0.81301,0.08894400000000001,1,-62.5,4.1586,925.25,1
45557,38.75,0.74105,0.81301,0.08894400000000001,1,-63.5,4.9793,924.25,1
45558,39.75,0.74105,0.81301,0.08894400000000001,4,-60.0,5.0361,921.25,1
45559,41.0,0.74105,0.81301,0.08894400000000001,4,-57.0,0.49548000000000003,925.75,1
45560,42.5,0.7645,0.75559,0.14595999999999998,1,-65.5,6.1896,922.75,1
45561,43.5,0.7645,0.75559,0.14595999999999998,1,-61.5,0.59672,925.75,1
45562,44.75,0.7645,0.75559,0.14595999999999998,4,-58.5,3.5466,922.75,1
45563,46.25,0.7176,0.79004,0.066138,1,-65.5,5.6006,923.25,1
45564,46.75,0.7176,0.79004,0.066138,4,-56.0,1.6153,924.75,1
45565,47.5,0.7176,0.79004,0.066138,4,-57.0,1.0815,925.25,1
45566,48.25,0.7176,0.79004,0.066138,4,-57.0,0.7255699999999999,925.75,1
45567,49.25,0.68242,0.81301,0.077541,1,-62.5,4.7277,924.75,1
45568,50.5,0.68242,0.81301,0.077541,1,-66.5,0.42645,922.25,1
45569,52.5,0.88175,0.7096600000000001,0.16876,4,-57.0,1.172,925.25,1
45570,53.0,0.88175,0.7096600000000001,0.16876,1,-67.0,0.52155,922.25,1
45571,54.5,0.8114,0.74411,0.15736,4,-58.5,3.8825,922.75,1
45572,55.5,0.8114,0.74411,0.15736,1,-61.0,3.9408,925.75,1
45573,56.5,0.8114,0.74411,0.15736,4,-57.5,2.7059,923.75,1
45574,58.0,0.7176,0.80152,0.08894400000000001,4,-57.5,0.6933600000000001,925.75,1
45575,58.25,0.7176,0.80152,0.08894400000000001,1,-65.0,6.0454,923.25,1
45576,60.5,0.7645,0.77856,0.15736,1,-63.0,5.3352,924.25,1
45577,61.5,0.7645,0.77856,0.15736,4,-56.5,1.6045,924.75,1
45578,62.0,0.7645,0.77856,0.15736,1,-61.5,4.3718,925.25,1
45579,63.75,0.67069,0.79004,0.10035,4,-57.5,1.9558,924.75,1
45580,64.5,0.67069,0.79004,0.10035,4,-58.5,0.9679399999999999,922.75,1
45581,65.25,0.67069,0.79004,0.10035,4,-57.0,0.98175,925.75,1
45582,65.525,0.67069,0.79004,0.10035,4,-57.0,2.5372,924.25,1
45583,66.25,0.67069,0.79004,0.10035,1,-64.5,4.8781,924.75,1
45584,67.75,0.7176,0.76708,0.12315,1,-63.0,0.64274,925.75,1
45585,68.75,0.7176,0.76708,0.12315,4,-56.5,1.7932,924.75,1
45586,69.25,0.7176,0.76708,0.12315,1,-63.0,0.9434,925.25,1
45587,70.25,0.7176,0.76708,0.12315,4,-57.0,0.54303,925.75,1
45588,71.25,0.6472399999999999,0.82449,0.054735,4,-57.0,1.6199,924.75,1
45589,72.0,0.6472399999999999,0.82449,0.054735,1,-68.5,4.7308,920.75,1
45590,73.0,0.72932,0.79004,0.11175,4,-57.5,0.084369,923.25,1
45591,73.5,0.72932,0.79004,0.11175,1,-63.5,5.5392,923.75,1
45592,74.75,0.63552,0.81301,0.066138,4,-58.5,4.5283,921.75,4
45593,75.0,0.63552,0.81301,0.066138,1,-60.0,3.8564,925.75,4
45594,77.0,0.37756,0.92784,0.020525,4,-57.5,6.1543,921.75,4
45595,77.5,0.37756,0.92784,0.020525,4,-52.5,5.5407,925.75,4
45596,78.0,0.7176,0.74411,0.11175,4,-55.0,1.7196,923.25,4
45597,78.5,0.7176,0.74411,0.11175,1,-56.0,0.80381,924.75,4
45598,78.75,0.7176,0.74411,0.11175,4,-67.0,4.9348,921.25,4
45599,80.0,0.7645,0.97377,0.18017,2,-65.5,5.9733,925.75,4
45600,81.75,0.36583000000000004,0.89339,0.077541,2,-57.0,1.8623,921.75,4
45601,82.75,0.42446000000000006,0.92784,0.054735,2,-56.5,3.9761,923.25,4
45602,84.0,1.0107,0.64076,0.18017,1,-67.0,5.2508,925.25,2
45603,85.5,0.7527699999999999,0.76708,0.11175,2,-55.5,5.2477,923.75,2
45604,85.75,0.7527699999999999,0.76708,0.11175,2,-55.5,5.2631,923.75,2
45605,85.825,0.7527699999999999,0.76708,0.11175,2,-55.5,4.7845,924.75,2
45606,87.25,0.74105,0.79004,0.10035,2,-56.0,4.7339,925.75,2
45607,87.5,0.74105,0.79004,0.10035,2,-57.0,5.9856,923.25,2
45608,88.25,0.74105,0.79004,0.10035,2,-56.5,5.2493,924.75,2
45609,88.75,0.74105,0.79004,0.10035,2,-56.0,4.9839,925.25,2
45610,89.5,0.74105,0.79004,0.10035,2,-58.0,5.6635,922.25,2
45611,91.0,0.97555,0.64076,0.23718000000000003,2,-58.0,5.5499,922.75,2
45612,92.0,0.97555,0.64076,0.23718000000000003,2,-58.5,5.7662,922.25,2
45613,93.0,0.97555,0.64076,0.23718000000000003,2,-57.5,5.1082,923.75,2
45614,94.5,0.97555,0.64076,0.23718000000000003,2,-56.0,1.3530000000000002,925.75,2
45615,96.0,0.9990100000000001,0.66373,0.20297,2,-54.5,4.4531,925.25,2
45616,98.5,0.61207,0.8704200000000001,-0.0022806,2,-57.0,4.4808,925.25,2
45617,100.25,0.61207,0.8704200000000001,-0.0022806,2,-58.0,5.1572,923.75,2
45618,101.25,0.61207,0.8704200000000001,-0.0022806,2,-60.5,6.1144,920.75,2
45619,102.0,0.61207,0.8704200000000001,-0.0022806,2,-57.0,4.8397,924.25,2
45620,112.0,0.87003,0.7096600000000001,0.18017,2,-58.5,5.1849,923.25,2
45621,116.5,0.87003,0.7096600000000001,0.18017,2,-57.5,1.7242,925.75,2
45622,118.25,0.87003,0.7096600000000001,0.18017,2,-61.0,5.5162,920.75,2
45623,120.25,0.87003,0.7096600000000001,0.18017,2,-58.5,5.2048,922.75,2
45624,125.5,0.70587,0.75559,0.12315,2,-57.0,4.6526,925.25,2
45625,127.25,0.70587,0.75559,0.12315,2,-57.5,5.0146,924.75,2
45626,131.25,0.70587,0.75559,0.12315,2,-58.5,5.0038,924.25,2
45627,134.75,0.70587,0.75559,0.12315,2,-60.0,5.9227,921.25,2
45628,136.25,0.70587,0.75559,0.12315,2,-58.0,4.8152,924.25,2
45629,140.75,0.48308999999999996,0.93932,0.11175,2,-46.0,0.50315,925.75,2
45630,141.0,0.45963999999999994,0.97377,-0.059296,2,-46.0,5.7984,924.25,2
45631,141.08,0.20168,0.80152,-0.33297,2,-47.5,0.41111000000000003,924.25,2
45632,144.0,0.72932,0.93932,-0.047893,4,-57.0,5.0529,923.75,4
45633,144.5,0.72932,0.93932,-0.047893,4,-59.0,0.73478,922.75,1
45634,145.0,0.72932,0.93932,-0.047893,4,-58.5,2.62,920.75,1
45635,145.5,0.72932,0.93932,-0.047893,4,-57.0,4.9164,925.75,1
45636,146.75,0.47136000000000006,0.08956900000000001,0.9327700000000001,3,-63.5,5.9902,924.75,3
45637,148.0,0.47136000000000006,0.08956900000000001,0.9327700000000001,4,-59.0,4.1586,925.75,3
45638,148.5,0.47136000000000006,0.08956900000000001,0.9327700000000001,4,-59.5,0.21015999999999999,923.25,3
45639,149.25,0.47136000000000006,0.08956900000000001,0.9327700000000001,4,-58.5,5.013,924.75,3
45640,149.75,0.47136000000000006,0.08956900000000001,0.9327700000000001,4,-58.5,4.5283,925.25,3
45641,151.5,0.43618999999999997,-0.27789,0.95557,3,-61.0,2.6078,924.75,3
45642,152.25,0.43618999999999997,-0.27789,0.95557,3,-63.5,4.7768,920.75,3
45643,153.0,0.43618999999999997,-0.27789,0.95557,4,-59.0,4.0298,925.75,3
45644,154.0,0.43618999999999997,-0.27789,0.95557,4,-58.5,4.9977,924.75,3
45645,155.5,0.40101,-0.27789,0.9441700000000001,3,-61.5,6.0454,924.25,3
45646,156.0,0.40101,-0.27789,0.9441700000000001,3,-63.5,4.921,920.25,3
45647,157.75,0.52999,-0.32383,1.0012,4,-59.0,3.9715,925.75,3
45648,158.25,0.52999,-0.32383,1.0012,3,-63.0,4.9563,920.25,3
45649,159.5,0.52999,-0.32383,1.0012,4,-59.0,4.3887,925.25,3
45650,161.0,0.38928,-0.24344000000000002,0.9213600000000001,4,-59.0,5.8506,923.75,3
45651,162.0,0.38928,-0.24344000000000002,0.9213600000000001,4,-59.0,4.3964,925.25,3
45652,162.75,0.38928,-0.24344000000000002,0.9213600000000001,4,-59.0,3.8549,925.75,3
45653,163.0,0.38928,-0.24344000000000002,0.9213600000000001,4,-58.5,5.2754,924.25,3
45654,163.75,0.38928,-0.24344000000000002,0.9213600000000001,4,-58.0,4.8244,924.75,3
45655,165.0,0.40101,-0.26641,0.9213600000000001,3,-62.0,3.9255,922.25,3
45656,166.0,0.40101,-0.26641,0.9213600000000001,3,-61.5,6.1988,923.75,3
45657,167.25,0.40101,-0.26641,0.9213600000000001,4,-59.5,0.9127200000000001,922.25,3
45658,168.5,0.40101,-0.25493000000000005,0.90996,3,-61.5,6.1727,923.75,3
45659,169.0,0.40101,-0.25493000000000005,0.90996,3,-62.0,0.43258,922.75,3
45660,170.0,0.40101,-0.25493000000000005,0.90996,4,-59.5,3.7613,925.75,3
45661,171.0,0.40101,-0.25493000000000005,0.90996,4,-59.0,4.7293,924.75,3
45662,171.75,0.40101,-0.25493000000000005,0.90996,4,-59.0,4.2767,925.25,3
45663,173.5,0.45963999999999994,-0.28938,0.95557,4,-59.0,4.7001,924.75,3
45664,174.0,0.45963999999999994,-0.28938,0.95557,4,-59.0,4.2184,925.25,3
45665,175.75,0.45963999999999994,-0.30086,0.9441700000000001,3,-61.5,6.1267,923.75,3
45666,176.75,0.45963999999999994,-0.30086,0.9441700000000001,4,-61.0,2.1798,920.75,3
45667,179.0,0.68242,-0.38124,1.024,4,-59.5,4.0896,925.25,3
45668,179.75,0.68242,-0.38124,1.024,4,-60.0,3.5941,925.75,3
45669,181.25,0.43618999999999997,-0.28938,0.90996,3,-61.0,0.46326000000000006,922.75,3
45670,182.25,0.43618999999999997,-0.28938,0.90996,4,-60.0,0.4694,925.75,3
45671,183.25,0.43618999999999997,-0.28938,0.90996,4,-59.5,4.6771,924.75,3
45672,184.5,0.42446000000000006,-0.27789,0.9213600000000001,3,-61.5,0.73938,922.25,3
45673,185.25,0.42446000000000006,-0.27789,0.9213600000000001,4,-59.5,6.0147,923.25,3
45674,185.75,0.42446000000000006,-0.27789,0.9213600000000001,3,-60.5,2.4544,924.75,3
45675,186.25,0.42446000000000006,-0.27789,0.9213600000000001,4,-59.5,4.1678,925.25,3
45676,187.0,0.42446000000000006,-0.27789,0.9213600000000001,4,-60.5,0.46786000000000005,925.75,3
45677,188.75,0.70587,-0.39271999999999996,1.0468,3,-60.0,5.3260000000000005,925.25,3
45678,189.75,0.70587,-0.39271999999999996,1.0468,3,-61.0,2.7136,924.25,3
45679,191.75,0.44791000000000003,-0.27789,0.9213600000000001,4,-60.0,1.2241,921.75,3
45680,192.25,0.44791000000000003,-0.27789,0.9213600000000001,4,-59.0,4.9824,924.25,3
45681,194.25,0.43618999999999997,-0.28938,0.9213600000000001,4,-60.5,0.82375,922.25,3
45682,194.75,0.43618999999999997,-0.28938,0.9213600000000001,3,-61.0,0.21015999999999999,923.25,3
45683,195.25,0.43618999999999997,-0.28938,0.9213600000000001,4,-58.5,4.4854,924.75,3
45684,196.0,0.43618999999999997,-0.28938,0.9213600000000001,3,-61.0,3.6816,922.75,3
45685,196.5,0.43618999999999997,-0.28938,0.9213600000000001,4,-60.0,0.7255699999999999,922.25,3
45686,197.25,0.43618999999999997,-0.28938,0.9213600000000001,4,-59.0,6.0592,923.25,3
45687,198.75,0.62379,-0.40421,1.024,3,-62.0,0.9510700000000001,921.75,3
45688,199.5,0.62379,-0.40421,1.024,4,-59.5,5.0146,924.25,3
45689,201.5,0.49481,-0.31234,0.9441700000000001,4,-59.5,1.2395,921.75,3
45690,202.0,0.49481,-0.31234,0.9441700000000001,4,-59.5,5.0591,924.25,3
45691,202.75,0.49481,-0.31234,0.9441700000000001,4,-59.5,4.5789,924.75,3
45692,203.25,0.49481,-0.31234,0.9441700000000001,4,-59.5,1.2471,925.25,3
45693,205.0,0.49481,-0.31234,0.9441700000000001,4,-59.5,4.7109,924.75,3
45694,205.75,0.49481,-0.31234,0.9441700000000001,3,-60.5,2.0632,925.25,3
45695,210.75,0.37756,0.8359700000000001,-0.31016,4,-52.5,0.22855999999999999,925.25,4
45696,0.0,0.9990100000000001,0.10105,0.48805,1,-56.5,5.056,923.25,3
45697,0.25,0.9990100000000001,0.10105,0.48805,1,-58.5,0.30526,921.25,3
45698,0.75,0.9990100000000001,0.10105,0.48805,3,-57.0,4.5621,925.75,3
45699,1.0,0.9990100000000001,0.10105,0.48805,1,-58.0,5.7125,922.75,3
45700,1.5,0.9990100000000001,0.10105,0.48805,4,-60.0,0.81915,925.25,3
45701,2.25,0.9403799999999999,0.10105,0.5222600000000001,1,-56.5,4.5713,924.25,3
45702,2.5,0.9403799999999999,0.10105,0.5222600000000001,1,-58.5,1.2809,920.25,3
45703,3.0,0.9403799999999999,0.10105,0.5222600000000001,3,-63.5,1.0907,921.75,3
45704,3.25,0.9403799999999999,0.10105,0.5222600000000001,1,-58.0,5.6834,922.75,3
45705,3.75,0.9403799999999999,0.10105,0.5222600000000001,3,-58.5,5.0652,925.25,3
45706,4.25,0.9403799999999999,0.10105,0.5222600000000001,4,-59.5,1.218,924.75,3
45707,5.25,0.9169299999999999,0.11254000000000002,0.46524,3,-64.0,1.3514,921.25,3
45708,5.75,0.9169299999999999,0.11254000000000002,0.46524,3,-58.5,4.6526,925.75,3
45709,6.25,0.9169299999999999,0.11254000000000002,0.46524,3,-58.5,4.9946,925.25,3
45710,6.5,0.9169299999999999,0.11254000000000002,0.46524,4,-60.0,1.2241,924.75,3
45711,7.0,0.9169299999999999,0.11254000000000002,0.46524,1,-57.0,4.5360000000000005,924.25,3
45712,7.5,0.9169299999999999,0.11254000000000002,0.46524,1,-59.0,1.2487,920.25,3
45713,8.5,1.1045,0.0091865,0.57927,1,-58.5,6.0393,922.25,3
45714,8.75,1.1045,0.0091865,0.57927,3,-58.0,5.0928,925.25,3
45715,9.25,1.1045,0.0091865,0.57927,1,-57.5,4.9103,923.75,3
45716,9.5,1.1045,0.0091865,0.57927,1,-57.0,4.4455,924.25,3
45717,9.75,1.1045,0.0091865,0.57927,1,-58.5,1.1091,920.25,3
45718,10.25,1.1045,0.0091865,0.57927,1,-57.5,6.2142,921.75,3
45719,10.5,1.1045,0.0091865,0.57927,4,-60.0,0.25617,925.75,3
45720,11.25,1.1045,0.0091865,0.57927,3,-59.0,5.0974,925.25,3
45721,12.25,0.9990100000000001,0.078086,0.46524,1,-58.0,1.2026,920.25,3
45722,12.75,0.9990100000000001,0.078086,0.46524,3,-59.0,1.4327,921.75,3
45723,13.25,0.9990100000000001,0.078086,0.46524,3,-57.0,0.8467600000000001,922.75,3
45724,13.75,0.9990100000000001,0.078086,0.46524,3,-55.5,1.8868,925.25,3
45725,13.875,0.9990100000000001,0.078086,0.46524,1,-57.5,3.7107,924.75,3
45726,14.5,0.9990100000000001,0.078086,0.46524,1,-58.0,4.0144,924.25,3
45727,16.25,1.1045,0.05511900000000001,0.5222600000000001,3,-56.5,5.329,924.75,3
45728,16.75,1.1045,0.05511900000000001,0.5222600000000001,3,-57.0,5.6512,924.25,3
45729,18.0,1.1045,0.05511900000000001,0.5222600000000001,1,-58.0,6.0255,925.75,3
45730,18.5,1.1045,0.05511900000000001,0.5222600000000001,1,-58.5,3.4039,925.25,3
45731,20.25,1.128,0.020669999999999997,0.5222600000000001,3,-56.0,4.5237,925.75,3
45732,21.0,1.128,0.020669999999999997,0.5222600000000001,3,-56.5,4.9057,925.25,3
45733,21.25,1.128,0.020669999999999997,0.5222600000000001,3,-58.0,5.9979,923.75,3
45734,22.75,1.128,0.020669999999999997,0.5222600000000001,3,-56.0,4.6096,925.75,3
45735,23.25,1.128,0.020669999999999997,0.5222600000000001,3,-61.0,0.65194,922.25,3
45736,23.5,1.128,0.020669999999999997,0.5222600000000001,3,-57.0,5.28,924.75,3
45737,24.25,1.128,0.020669999999999997,0.5222600000000001,1,-59.0,4.8781,923.25,3
45738,25.75,1.0342,0.05511900000000001,0.46524,3,-56.5,4.9087,925.25,3
45739,26.25,1.0342,0.05511900000000001,0.46524,3,-63.0,1.445,920.75,3
45740,27.5,1.0342,0.05511900000000001,0.46524,1,-58.0,2.7397,925.75,3
45741,28.25,1.0342,0.05511900000000001,0.46524,1,-59.0,0.082835,925.25,3
45742,30.5,1.0342,0.066602,0.47665,4,-67.0,5.7678,922.25,3
45743,31.0,1.0342,0.066602,0.47665,1,-58.5,0.62433,924.75,3
45744,32.5,1.0342,0.066602,0.47665,3,-56.0,4.516,925.75,3
45745,33.0,1.0342,0.066602,0.47665,3,-56.0,4.8704,925.25,3
45746,33.25,1.0342,0.066602,0.47665,3,-56.0,5.237,924.75,3
45747,35.0,1.0342,0.066602,0.45383999999999997,3,-56.0,4.5268,925.75,3
45748,35.5,1.0342,0.066602,0.45383999999999997,3,-56.5,4.9164,925.25,3
45749,36.0,1.0342,0.066602,0.45383999999999997,1,-59.0,4.4363,923.75,3
45750,36.5,1.0342,0.066602,0.45383999999999997,3,-58.5,0.02301,923.25,3
45751,37.5,1.0342,0.066602,0.45383999999999997,1,-57.5,5.8445,925.75,3
45752,38.5,1.0576,0.078086,0.46524,1,-58.0,4.4363,923.75,3
45753,39.25,1.0576,0.078086,0.46524,1,-60.0,6.2479,921.25,3
45754,39.75,1.0576,0.078086,0.46524,4,-67.0,2.9115,925.75,3
45755,40.75,1.0576,0.078086,0.46524,3,-56.0,5.2247,924.75,3
45756,42.25,1.1163,0.043636,0.48805,3,-55.5,4.4777,925.75,3
45757,42.5,1.1163,0.043636,0.48805,3,-59.0,0.37583,922.75,3
45758,43.0,1.1163,0.043636,0.48805,3,-55.5,4.8673,925.25,3
45759,43.25,1.1163,0.043636,0.48805,4,-66.5,4.5237,923.75,3
45760,44.0,1.1163,0.043636,0.48805,4,-66.0,4.852,923.25,3
45761,44.75,1.1163,0.043636,0.48805,3,-55.5,4.467,925.75,3
45762,45.5,1.0459,0.05511900000000001,0.45383999999999997,3,-56.0,5.2247,924.75,3
45763,46.25,1.0459,0.05511900000000001,0.45383999999999997,3,-58.5,0.033748,923.25,3
45764,47.0,1.0459,0.05511900000000001,0.45383999999999997,3,-56.0,4.5053,925.75,3
45765,47.5,1.0459,0.05511900000000001,0.45383999999999997,1,-59.0,5.4502,922.25,3
45766,50.5,1.0811,0.05511900000000001,0.48805,4,-59.5,3.9884,924.75,3
45767,51.25,1.0811,0.05511900000000001,0.48805,1,-56.5,5.237,923.25,3
45768,52.5,1.0811,0.05511900000000001,0.48805,1,-57.0,4.9563,922.25,3
45769,52.75,1.0811,0.05511900000000001,0.48805,1,-54.5,5.7969,925.25,3
45770,54.25,0.57689,0.89339,0.22578,2,-48.5,5.6251,921.75,4
45771,54.35,0.15478,0.6752100000000001,-0.24174,2,-43.5,3.2428,925.75,4
45772,54.5,0.072698,1.2723,-0.013684,2,-45.0,2.3393,925.75,2
45773,55.25,0.084423,0.76708,0.2828,2,-56.0,0.66728,924.75,2
45774,55.75,0.084423,0.76708,0.2828,2,-54.5,1.7595,924.25,2
45775,56.0,0.084423,0.76708,0.2828,2,-55.5,4.9394,923.25,2
45776,57.75,0.79967,0.75559,0.054735,2,-57.0,0.9403299999999999,923.75,2
45777,0.0,0.60034,0.8359700000000001,0.12315,4,-56.0,5.7984,925.75,1
45778,0.025,0.60034,0.8359700000000001,0.12315,4,-56.0,4.2261,924.25,1
45779,0.5,0.60034,0.8359700000000001,0.12315,4,-56.5,5.2217,923.25,1
45780,0.75,0.60034,0.8359700000000001,0.12315,4,-56.5,4.5943,923.75,1
45781,1.0,0.60034,0.8359700000000001,0.12315,4,-56.0,3.6447,924.75,1
45782,1.05,0.60034,0.8359700000000001,0.12315,4,-58.5,0.8145399999999999,921.25,1
45783,1.5,0.60034,0.8359700000000001,0.12315,4,-56.5,6.2663,925.25,1
45784,2.25,0.62379,0.84746,0.14595999999999998,4,-56.5,5.8107,925.75,1
45785,2.5,0.62379,0.84746,0.14595999999999998,4,-56.5,4.2905,924.25,1
45786,2.75,0.62379,0.84746,0.14595999999999998,4,-57.0,5.2155,923.25,1
45787,3.25,0.62379,0.84746,0.14595999999999998,4,-56.5,4.7339,923.75,1
45788,3.5,0.62379,0.84746,0.14595999999999998,1,-65.0,6.1712,921.25,1
45789,4.5,0.61207,0.8704200000000001,0.13455999999999999,4,-57.5,6.096,922.25,1
45790,5.0,0.61207,0.8704200000000001,0.13455999999999999,4,-56.5,5.7923,925.75,1
45791,5.075,0.61207,0.8704200000000001,0.13455999999999999,4,-56.0,4.2215,924.25,1
45792,5.75,0.61207,0.8704200000000001,0.13455999999999999,4,-57.0,4.6924,923.75,1
45793,6.25,0.49481,0.9163600000000001,0.066138,4,-57.5,5.5714,922.75,1
45794,6.75,0.49481,0.9163600000000001,0.066138,1,-64.5,5.6773,921.75,1
45795,7.25,0.49481,0.9163600000000001,0.066138,4,-56.0,5.7754,925.75,1
45796,7.5,0.49481,0.9163600000000001,0.066138,4,-56.0,4.1786,924.25,1
45797,7.75,0.49481,0.9163600000000001,0.066138,1,-62.5,1.1996,923.25,1
45798,8.25,0.49481,0.9163600000000001,0.066138,4,-56.0,0.32674000000000003,924.75,1
45799,9.25,0.6472399999999999,0.84746,0.12315,4,-58.5,0.076699,921.75,1
45800,9.75,0.6472399999999999,0.84746,0.12315,1,-61.5,5.2631,925.75,1
45801,10.0,0.6472399999999999,0.84746,0.12315,4,-57.0,4.3657,923.25,1
45802,10.5,0.6472399999999999,0.84746,0.12315,4,-57.0,0.76852,923.75,1
45803,12.0,0.69414,0.80152,0.12315,1,-65.5,2.1997,922.25,1
45804,12.5,0.69414,0.80152,0.12315,4,-56.0,3.9837,924.25,1
45805,13.5,0.65897,0.8359700000000001,0.15736,4,-57.5,5.441,922.75,1
45806,13.75,0.65897,0.8359700000000001,0.15736,4,-56.0,0.0061359,925.25,1
45807,14.25,0.65897,0.8359700000000001,0.15736,4,-58.0,6.1497,922.25,1
45808,14.75,0.65897,0.8359700000000001,0.15736,4,-56.0,5.6865,925.75,1
45809,15.0,0.65897,0.8359700000000001,0.15736,4,-56.5,5.167999999999999,923.25,1
45810,15.5,0.65897,0.8359700000000001,0.15736,1,-63.0,1.1566,923.75,1
45811,16.5,0.72932,0.79004,0.14595999999999998,4,-59.0,0.18868,921.75,1
45812,17.0,0.72932,0.79004,0.14595999999999998,4,-56.0,2.5756,925.75,1
45813,17.25,0.72932,0.79004,0.14595999999999998,4,-56.5,4.0957,924.25,1
45814,17.75,0.72932,0.79004,0.14595999999999998,4,-56.5,4.4915,923.75,1
45815,18.25,0.72932,0.79004,0.14595999999999998,4,-57.5,5.484,922.75,1
